Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
194,14.111406144089088,17,-6933,-5516,-7818,3457,6483,1111,349,-5139,313,-4882,127,5622,-43,1662,-3604,2818
195,14.179219918361063,-81,3397,6822,-6354,-4703,-4223,-6029,-2619,-1316,-5150,-1513,250,7407,119,-5091,-7634,5423
196,14.252828816962424,-60,-3147,5620,6084,-6014,-5655,-6757,5378,-1935,3159,-2126,93,-6248,18,2882,3865,3936
197,14.319830478393907,97,6572,-5313,7955,1734,-917,-6729,-2426,3791,5661,-4911,62,-4120,68,7802,-5,5260
198,14.393892261407107,71,-7238,7875,4034,2790,1568,2245,-5371,1657,-2735,970,27,6993,86,612,-1125,2598
199,14.462625061742386,-101,1578,7524,-6696,-3246,6097,8127,3345,-6255,2646,-7876,49,7714,-90,2548,7877,2523
200,14.535852493964748,-54,122,6683,4455,-110,-6111,6306,-3842,6839,-3418,-5398,234,-4461,-44,1224,5591,-5633
201,14.602091222638233,38,-4674,4255,-4009,7025,504,929,2110,973,5932,2963,236,-4247,138,-4090,1334,6953
202,14.668888038334805,148,-2656,6570,-5935,2398,1301,1715,7252,2665,8081,-2669,93,2224,31,-8182,7389,7069
203,14.750284068433016,70,-5381,617,1365,6614,-6687,-4049,5810,-2015,-181,64,30,-5504,10,-2202,-5280,4295
204,14.820124489756644,-80,5073,-2006,-8012,1587,-1219,8128,6451,2291,7988,-7516,91,1620,87,-6708,913,3077
205,14.894424475430272,72,7955,-525,-264,-7256,-2369,4480,-4709,2506,3273,-1693,104,4575,5,-5713,1156,-7367
206,14.973387160577246,-3,2626,755,-8183,3479,3301,7345,-2123,-6609,1331,-1286,242,-2984,-59,6998,7651,7636
207,15.044097427881686,-63,4535,7223,5817,-3884,2711,1119,-2801,-5260,4921,7537,38,1497,107,-1698,7540,7201
208,15.114216678890411,-90,3334,4291,7601,7197,-6163,5456,-3629,4028,-414,4417,58,7393,-56,-4593,7388,1909
209,15.184106280296534,90,-2009,3847,6440,2413,-3990,4291,3145,4850,-6701,7410,126,6282,-52,-4834,-5960,6046
210,15.249801889798126,63,1826,-2643,-5370,2181,-5009,2453,1790,2435,5694,2547,44,2743,113,6722,-1465,8175
