Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
89,8.521855842486888,-33,8051,-5167,5854,-5451,-6284,7175,-6508,533,-3688,-1393,83,-1761,-73,-739,8143,-6553
90,8.597069294736235,58,229,7051,-5296,6298,-2235,-3572,-718,4546,60,783,100,-4637,-56,7594,-7060,-2369
91,8.663513296797522,60,-1148,4368,2126,3653,8131,-3824,2776,7759,7327,5975,237,-6370,19,-2770,-1223,-7028
92,8.731620440952897,-69,-4353,3535,2943,8100,3461,7024,5663,3311,-8089,3374,127,6695,-8,3718,2567,-3947
93,8.799821668744347,31,-6630,-8064,4204,4796,5001,2938,6853,-6138,6714,5049,31,-2008,-96,574,1052,1044
94,8.870824022973514,112,2973,-680,5795,-3365,-3589,-8026,7543,-4432,-4147,-4114,122,-4978,-75,-6454,486,-6610
95,8.944579606516575,91,-4743,7583,5663,2048,-6480,4333,-7353,3918,4497,656,16,-2276,48,-2553,-7213,-7109
96,9.010362884860873,109,3289,5169,-2270,-1962,-817,445,-2043,-1961,5191,386,226,8091,32,-816,3182,-4497
97,9.089383303148166,-65,6006,4792,-65,7779,-5214,-5830,1715,-7847,568,-3664,84,-1454,-98,2346,-2365,7293
98,9.167580489619795,19,580,7739,3675,-257,5650,854,2458,59,-405,1315,99,-4488,-46,-4790,-2163,-4846
99,9.236555341491526,63,-1228,6936,-415,6833,-7363,5438,251,-5649,-4717,-5677,20,3276,146,5899,-2460,-6325
100,9.306393624550697,58,-1779,1254,2476,-7137,7470,-3956,-3218,3856,1037,4254,236,7481,60,-2406,2579,-3999
101,9.383321964893975,100,-2451,5291,-1571,-4323,-5467,-5510,-3891,-3176,-577,1731,121,-6387,-100,-5883,6588,-3224
102,9.451884131725643,-2,-483,1956,1352,-5639,-6600,6073,637,2984,-3481,-4939,88,7116,128,-4702,-3591,-607
103,9.53015572980035,100,-6581,5291,7789,-4323,-5890,-5510,5336,-3176,-2595,1731,84,-6387,-100,-5883,-4011,5136
104,9.605872101849812,10,4109,5874,-5030,-6507,-2281,-3257,-2616,-2529,5429,188,26,7339,22,-7511,5545,-487
105,9.671613042557878,116,874,1245,-3148,4379,-3940,-3918,1733,2854,-4903,-6457,23,5069,112,-6099,5024,-3201
106,9.747488501482886,-18,1815,2700,7886,-2645,6717,-3995,3228,-3550,3468,4169,247,1090,-34,-7305,7925,6279
107,9.823570516754371,64,-2926,7764,-1602,-3371,8143,5339,-4818,-1614,-6829,-7890,19,-3803,-3,1406,5516,-5848
108,9.890183014054813,117,-7274,6962,-3581,-3342,-8027,168,-7722,5984,-1871,-6595,235,7732,138,-6783,-559,7443
109,9.957450675584655,-53,-5598,4448,-2466,-5682,2642,2522,-2836,783,-4547,1660,123,2767,-60,4081,7812,89
110,10.031078390913232,-53,-3957,5033,-3152,8006,-4254,7618,-5744,-5239,-6973,1628,21,4317,64,6577,-2362,-800
111,10.107920345372476,124,4492,-7395,2904,5323,7885,5088,4022,5512,-1134,-2890,252,-8101,123,445,6487,-4458
112,10.17500112258884,-76,7357,8126,-744,-3450,-6959,3744,-5926,-7003,4775,1852,228,636,131,-2441,107,-6060
113,10.249317359072336,-13,7954,-4336,5706,3305,2286,-964,7155,-3443,-2889,5940,47,7351,145,3158,5487,-6137
