Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
171,12.913140276563125,133,6697,7750,7540,-1446,1921,1462,2760,-3694,-1857,3825,28,-6288,-37,4803,6154,-1302
172,12.980075224143572,145,6622,6776,-1545,1606,-851,3161,841,6261,-7973,370,52,-4249,84,-4973,-3034,-410
173,13.05278990054932,12,3527,92,2919,-1849,-5082,-6064,-1091,3725,2347,4506,16,3812,-21,-310,-3257,159
174,13.121875514519886,-22,1257,-2801,5516,2658,590,4886,-2704,-1336,5914,-5995,51,-65,38,-1052,4129,-3357
175,13.197951542650891,-27,-1801,2964,-120,7755,-376,-1295,-6716,-6614,-2034,-1105,55,5892,-93,-5725,-6337,-188
176,13.266597957102139,-71,-3617,4038,-220,-6141,-1252,-7702,-3628,889,-6110,-4849,41,-6621,-65,-3487,2552,2169
177,13.341008704874602,94,1818,-5967,6757,7654,-224,-2072,-5314,-714,6950,-6341,49,-6483,133,-3747,-1859,-2368
178,13.41503242678048,119,-2057,2474,-1157,4266,-1052,8174,3334,-4377,-3375,1889,26,-4099,54,-6911,-419,7648
179,13.484571780468665,33,5011,-4380,5557,2081,5506,-6593,4664,2933,3568,-521,59,7907,110,-5402,-3769,6262
180,13.56694414211761,-68,-4324,619,3746,4929,3146,4133,-6373,3937,-7609,-931,248,-7206,-61,6130,-5841,3075
181,13.642682752117416,-81,3984,-7578,-2793,-6026,3701,48,-7552,-5802,-6576,-2448,229,-39,-67,2424,-6858,3676
182,13.711621681146282,109,-1331,-3679,1753,967,3269,-6290,8137,-5545,-5697,159,39,5604,-102,1257,100,-3398
183,13.782757035424627,-24,1300,5749,-48,6651,6511,7859,1705,-3028,2408,7571,253,2786,-103,7402,-906,1792
184,13.858400278829684,126,5646,-5020,5702,6539,-3125,1707,4718,517,-5361,1314,57,-6776,73,7707,243,-4676
185,13.924224184198653,-13,-7893,-5555,-3986,8148,-6831,4769,1812,-4744,8057,-8168,95,-5834,95,-847,-2772,5943
186,13.993566817556863,73,-3514,-1234,-701,203,1380,2118,-101,6095,-5711,726,87,-6288,76,-6443,6965,1693
187,14.067712848189638,55,6963,6584,8102,340,3371,-8097,1852,4123,4089,-742,253,-5668,-15,-6657,2600,-1177
188,14.146072970412835,107,-451,6347,3162,6537,-5675,-7362,6949,-5023,4473,5950,123,1678,-95,433,5394,3178
189,14.217348167186621,-76,-173,7782,850,-1726,-1765,-4020,-345,5509,-6917,-3198,18,-1882,-56,4184,7170,6258
190,14.2915968345133,92,3182,-953,1878,-1231,-5496,-3592,5189,5749,390,-7968,246,-8124,89,5132,2661,2264
191,14.351094898314834,76,-950,-4317,-1236,-3948,-3918,8098,-4571,-2602,-3969,-3930,100,-3554,-66,4398,-638,1101
192,14.409924112994448,-90,8175,-4805,5912,-4243,4572,5059,-4108,5175,-2963,-1294,224,5472,80,6640,5445,-1840
193,14.471588238690185,20,342,5782,6787,1010,4772,808,-5983,130,-2299,-2512,126,6779,-19,-7467,-7220,-1002
194,14.539328884317754,-73,-5631,6823,-6894,-6746,4329,1512,-4840,-1312,5669,-6920,229,-2333,31,-6611,-2416,-5437
195,14.611755322674798,-69,-3875,-3587,2817,3895,-3411,-7561,2148,6958,293,-7945,16,-4445,-7,2644,-5033,6892
196,14.673793216997492,-28,4830,2291,2260,4533,-4832,1516,-7541,-2957,-6297,6195,16,-5034,75,5795,6868,195
197,14.743409548206102,-28,4830,2291,2260,4533,-4832,1516,-7541,-2957,-6297,6195,16,-5034,75,5795,6868,195
198,14.818670042273489,-85,4324,-1883,-5438,-3092,-1779,-7862,5423,323,7230,-2870,99,-6560,76,-946,5199,-561
199,14.884918179310581,-3,2413,-6246,-865,4523,5574,-7132,7553,6373,6355,830,99,-156,-75,5621,-8159,4342
200,14.939897235010232,-97,865,-6490,7845,2677,-7900,3220,-6811,-1108,902,-7911,107,-748,52,4513,7659,4076
201,14.992484855741989,125,4029,5740,4913,1448,-6967,3388,-1172,-958,-2430,-1198,90,72,57,6500,-5387,-6349
202,15.059743536561115,132,5207,4524,1114,-3178,2434,36,-4858,2302,1775,3786,230,-494,89,-4860,5261,-5669
203,15.111489536402884,132,5207,4524,1114,-3178,2434,36,-4858,2302,1775,3786,230,-494,89,-4860,5261,-5669
204,15.167204155075492,-95,2236,-2276,7393,7515,-3528,-1015,6177,-5191,6443,5758,24,7084,-61,-3403,-3943,1835
205,15.22350893473803,137,-6939,-2000,7098,-856,-7807,-6343,5014,-7702,1576,1238,225,-4380,-6,7736,-4668,1670
