Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
155,11.520802961068618,126,-1362,3880,21,-6042,4205,-2316,-4138,5862,7503,7645,91,-7546,142,-780,2230,-6588
156,11.598525025178064,-16,6742,1327,-3653,4073,7618,8025,-3219,-3172,2635,-2311,249,-4619,78,4898,-8125,-6922
157,11.66844285167501,82,-5387,622,732,-5412,-5041,-7318,-2971,8024,-805,-3532,49,3272,-16,-4483,-3214,379
158,11.73935839236725,59,381,870,5957,-4752,-205,851,-4667,2917,5080,-1589,40,-6173,128,4459,-3176,-1638
159,11.806162050510084,-65,11,-4080,-133,-5582,7046,3951,4645,-845,6138,8176,27,3658,75,-1795,-2998,-1832
160,11.881706933750152,80,-2027,160,2021,-6097,-2562,-186,4542,6082,-5161,-6316,56,1205,-2,1245,-4910,-4793
161,11.948058135134037,46,-4716,978,6789,1320,5994,1900,5448,1578,1229,1742,123,5843,28,-367,-2778,2648
162,12.025057465857262,4,-5910,6734,-1781,-365,3972,-5855,4768,-3208,4212,7697,248,7887,48,6951,-7468,-1506
163,12.09216604051156,-73,-3642,-7636,5045,-1914,6072,6384,6433,-5736,4622,-2695,242,5671,-106,1692,5015,-7900
164,12.164769954818473,99,7147,-7433,7801,5091,-2285,7417,2078,-5339,-4081,-3934,37,-6519,-84,146,4882,540
165,12.24331482309069,-22,3698,-7464,-2374,352,-5310,-3873,795,-6387,-7514,6486,123,5605,-14,7915,-4930,-6515
166,12.309566381350912,102,-4466,-2420,56,5764,2139,802,-5862,-1748,3901,2295,252,6962,-88,-1357,113,7272
167,12.37666511998871,101,1947,-1915,-2279,3732,-7729,7711,-1701,4433,101,5598,244,-3104,-54,3600,-7277,-6622
168,12.453408286630074,-7,5443,2538,-4617,-3692,2932,-2908,-2349,-7252,2686,-4806,127,-1155,47,-5722,283,-4680
169,12.52686836202528,-42,4517,2304,2322,3626,4944,5186,723,-6585,3246,5571,125,4645,94,-356,-2740,6965
170,12.59615112397871,102,5560,-3047,1753,2579,4748,6007,453,-6320,-1199,4069,116,6108,97,-6566,-4454,1904
171,12.675943455734718,41,6658,-5657,-3257,-1765,-2697,1265,4022,-6446,2226,-2898,101,5085,-7,259,-4152,-3419
172,12.753602227216257,89,-6257,-3736,-6626,6500,-3958,4135,6634,-1260,7431,2468,107,967,124,-5378,-1210,-1155
173,12.828715608689052,108,4229,556,-7163,2173,-4231,4978,786,4899,-7461,-6509,25,1280,-60,5905,2214,3362
174,12.90577096194103,137,3368,-1376,-2067,4420,4545,-704,-2678,12,-8030,-4041,108,75,-86,-25,7662,-5748
175,12.985637277647225,89,-2812,6303,-6589,7923,-4874,6128,1364,-8143,6428,-1934,247,-459,7,4645,5376,-7685
176,13.076566973650166,7,-7970,-2883,-146,3679,5396,-2830,-132,1601,-4990,-6922,17,-2401,-100,4554,2534,-3158
177,13.163086713038496,20,122,-8138,-3818,-2546,3154,5537,4068,7133,-6073,2176,30,-4557,113,2831,-4626,-7140
178,13.24383998084115,139,3149,-8031,-6647,1345,-3953,6582,5011,-577,-1595,-4131,236,4364,-51,-4699,5093,-4549
179,13.326603644885592,1,4041,-4257,-4819,-2300,5388,6223,7575,6180,-5224,-6347,56,5673,-18,-7928,3314,-1962
180,13.416104980231745,35,-2938,368,-1599,5662,-6038,-8031,7482,-2114,7969,7536,105,3751,-105,2737,-7571,2418
181,13.494494610504438,47,988,-554,-3579,-2041,-4381,7079,6011,5930,2058,-7158,225,1545,-89,7290,-79,-2258
182,13.571081256187602,-58,6202,-3465,1316,-5669,4870,-1730,3563,-4003,6494,2500,55,-5875,-106,6195,4104,7911
183,13.641184256386461,108,-583,75,-8173,1681,3336,508,-6966,-7192,-3173,3091,116,-1639,2,3697,-5223,6820
184,13.715268277350006,-32,2919,4447,6497,-482,2951,157,432,5456,-1516,-1159,28,-2286,120,-2419,139,1599
185,13.798737996317909,73,6796,3076,5925,-209,-1592,5589,2600,-1745,-1168,-3921,44,-3316,0,-2942,-2443,-7503
186,13.873960856930864,93,-3063,262,-4349,7744,-6551,-3386,-6410,1356,-4811,6514,24,7572,-99,3735,3698,1519
187,13.947495771582037,-97,-4448,-797,3189,3210,-644,2618,-3317,387,5606,3908,122,-2201,59,5757,-3366,-2693
188,14.018292852423402,81,3740,-7833,-3804,1883,-605,-3867,5815,7197,-73,-1656,115,2665,27,-7659,1593,2216
189,14.090331409608078,119,3922,-3433,-8111,-5388,-178,-6190,-2190,-1241,7708,-3184,248,2963,80,3461,-942,4274
190,14.159673187660504,128,167,-5205,-5382,5667,2198,-2644,-2844,3436,-5956,-5734,33,4371,29,-7839,1658,-40
191,14.22907269885325,-66,-1033,1028,4889,-1056,4970,7292,2004,-7661,1907,-7755,251,-3641,-60,-453,-5518,-1992
192,14.299301429002137,51,2727,7650,-5056,2806,5526,205,-1073,6451,3455,-3616,228,-7001,33,4184,696,3915
193,14.375280379926828,-100,1178,-56,-6980,4272,-355,1560,7591,7691,-4150,-6741,252,7809,123,-462,1452,-4840
194,14.442787099422883,-26,1762,-7938,-2575,7865,-7796,6945,-1305,-3526,-323,-4575,100,-4963,35,-2745,2788,4410
195,14.519498192097402,-27,285,-2604,728,-2597,6187,-5314,-357,-5301,5931,4898,120,342,-42,7559,3956,5363
196,14.594091975307322,-101,783,6699,-2960,3027,1138,-4514,8094,-3729,6048,-5260,127,-1498,-55,-807,4840,6899
197,14.659752944924723,105,5611,-4749,1810,-6128,-5774,3729,-6747,-302,-2185,-7060,104,1056,-9,4425,-5441,-296
198,14.732634833610952,-87,-877,-848,-6690,-1311,-8016,2981,-2713,-380,-1619,-5866,57,-4076,62,3228,-6089,-494
199,14.801172196574928,32,1721,-1984,3211,-1875,-3803,-5070,-6013,2291,-3772,-2327,242,689,76,-4704,-3951,-1431
200,14.87516341686107,14,-7012,5944,1439,6198,-6744,-1032,4884,3730,-1128,-1125,111,5518,-18,882,-5256,-2180
201,14.949122135527478,52,630,7935,-7289,6966,3157,953,5842,-7210,5816,-5598,89,-7145,134,-1599,-1179,7892
202,15.019574955791382,-59,-7600,3954,354,-100,7254,-1136,1935,-240,-4578,-1651,118,7474,112,-8101,-2955,5355
