Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
128,10.869372569060596,-101,-5047,-7956,4353,-4461,-4669,5951,-4517,-7017,-2803,-7973,253,-7676,23,-7125,7148,-331
129,10.944074976104895,-20,5601,5041,3299,-6709,3665,3905,-1635,-2046,-11,4545,113,3212,-7,-2360,-7345,-1284
130,11.019432119725703,17,-2914,-79,-4725,-6001,2722,-6764,5993,4321,-6927,-3607,28,-113,-71,2362,-5918,2227
131,11.090498194235666,76,4297,-1025,1738,-5491,-6531,-3855,-1045,7910,-4558,2525,97,-7245,28,8165,2247,5934
132,11.161452651341012,48,-7122,2814,7589,-2243,3181,-3118,-208,-360,-2033,672,37,-5424,26,-3361,6753,-4489
133,11.241919391706528,24,-7464,5229,5563,7464,699,2374,2015,-915,2626,8019,117,2676,146,-1777,2148,5261
134,11.312601861573036,-96,3559,-4623,6871,7999,8067,5471,-3714,-6752,1662,5803,26,-1147,-47,-4555,-2736,6105
135,11.38419309383346,15,-6616,-7288,-1235,3435,-1397,-3642,-3112,-1198,5165,893,49,-5729,39,-2160,6184,-795
136,11.462463408949493,-15,-5198,4248,-5573,3976,7476,-6678,3040,-5470,-3979,3251,33,-8047,147,-231,-7942,-3260
137,11.533927200648321,-56,-1022,-26,8019,4242,2809,1752,4102,-3547,-633,-556,61,4336,-16,3487,-2212,-984
138,11.598330870765434,-9,2649,-3229,3135,3301,2633,3184,-7612,-1788,-4536,721,112,4839,64,-2699,1771,-7136
139,11.671964573234488,-89,-4930,-989,362,5944,-1959,5064,-4206,-2048,2898,106,248,6183,-92,956,-7327,-5675
140,11.749118714304348,-31,-2952,3174,-37,-3656,-5344,685,-4637,923,5564,7225,241,3413,-44,7559,2044,-5903
141,11.82576266547494,-97,2240,-1109,3923,878,3535,3205,152,-5213,-5772,-704,38,5513,-48,-8151,7071,6276
142,11.894220057348253,143,-6921,-5201,5140,4276,-357,5301,-328,5795,7647,-4285,225,-4894,81,4357,-3131,6426
143,11.974278816855511,95,-2062,2566,6207,4066,3090,-6352,-817,-7736,4514,3437,108,-1550,120,3911,7729,-6912
144,12.046165984916682,-14,5096,-4640,806,3995,1574,-7502,-5912,1316,-5154,-3189,19,3050,143,2746,1818,3409
145,12.123153769011845,120,1989,-2756,1654,-5591,-7991,2154,951,7764,-1970,-5719,109,-3355,-33,716,1158,2444
146,12.19742552959465,23,-8179,-4137,-3855,3411,1377,7640,3255,833,5932,5140,52,1354,-91,2867,-132,1719
147,12.27319578590841,89,3405,2832,7871,-4191,782,1016,1846,-7542,-3530,-4976,82,-5407,22,607,-7227,-6641
148,12.35137287269415,-29,5604,1689,-7234,-2428,425,-6820,-1682,7196,3385,5209,30,-1751,78,5230,6515,-1074
149,12.42834996546703,136,-4006,-7924,-754,7537,69,-7511,5512,3972,2774,-595,29,-4562,9,-1559,7779,527
150,12.508469451684846,-92,6951,-3650,-7279,-4128,4274,-5061,-732,3539,8161,-5068,121,7919,-73,-5390,5280,-4822
151,12.5813598934289,-29,5946,7504,7603,2572,-7338,7932,-5362,2806,-3918,-6537,97,4138,70,-374,6428,94
152,12.653582341356815,81,4825,-4828,-5040,-2834,-174,-3123,557,-188,-5763,-7443,42,-3867,-19,-4673,-7791,-6864
153,12.727028731859498,98,-7305,-1260,-1973,7686,-995,763,5518,-420,1181,384,82,-7821,121,3162,5982,6071
154,12.808012932223432,110,7906,3163,-2961,-1641,-1349,-143,-62,-1290,5134,-709,103,1052,135,-1548,4223,-6718
155,12.885127729227296,-104,-1218,-6589,7096,484,1405,1310,4756,-3050,481,-1132,243,-6055,-71,6999,1991,-6665
156,12.96164637810075,43,6187,3782,1869,1433,-200,6078,6907,-5445,-680,4044,238,1225,65,4929,-3206,-892
157,13.029249319497337,26,8059,413,-8030,5081,4251,4467,7432,3868,2041,6714,226,8061,-47,3179,5983,2484
158,13.10509184914972,21,-371,-3665,5970,-5391,-2554,-921,-7677,4374,-5833,5851,120,-6221,141,-3264,4316,7677
159,13.175101193365393,2,-3926,1041,8178,-3002,5865,7319,-6911,2130,-3571,-3851,51,8183,-99,3094,7522,-6967
160,13.249463188708253,-54,2231,-1299,-5989,-7839,1551,3543,5999,-4440,948,-4884,249,-7241,43,-5837,-5541,-7796
161,13.327257098503429,-104,-6150,838,6886,-3998,17,-5113,612,890,-8048,3990,96,5225,105,-3510,-15,-876
162,13.40451088269695,-33,1724,-3171,-7925,-65,-4321,-2028,926,1271,-432,198,26,5714,141,6929,-8145,967
163,13.487888656293233,103,-3532,-2249,-4624,-6443,-3695,1467,6117,6888,-5019,4814,96,-6399,-94,1776,2965,5652
164,13.578949641733791,105,-6486,-526,7842,22,-1456,2823,-5244,5638,1148,3879,110,4227,-64,4599,6452,3512
165,13.656370638207791,74,2612,-6909,6877,5012,-2981,-2031,2386,-79,-5911,-4525,106,-7918,63,839,7469,-3303
166,13.73689297344917,38,2049,7756,-242,-491,2458,6233,-5688,3218,-3377,4433,114,-511,108,-1654,-3589,-2252
167,13.820359271193944,146,-2552,-1751,5077,-3457,-3046,6003,-2151,4672,4782,-2635,118,5249,-104,-7049,7992,-5018
168,13.895484626947692,-50,-970,-4233,2366,-5312,3908,379,16,-3567,1620,-2131,107,3223,-73,-8069,286,-5462
169,13.971984459093932,91,1268,7828,-5260,5788,1002,3558,-5495,-7185,7269,2711,107,-778,9,-5228,5900,7986
170,14.05706557415608,-95,611,508,-5566,-5456,-5941,928,-316,2820,-2892,-4844,104,-2679,-50,-541,-853,-4529
171,14.13533118509031,51,-4635,-3138,-4044,2882,-6157,7393,372,2920,-7943,-3168,51,873,-6,-4730,-4300,-1349
172,14.213821741445338,-40,7671,4355,1417,-885,7619,7878,2435,6645,-3913,7742,47,-3750,142,6366,-3886,7213
173,14.290394702235982,84,-3831,-93,-3063,170,-3851,-5246,2012,5949,4262,-5553,29,-4606,119,6500,5452,-5489
174,14.37012545197565,56,7450,-5342,5522,6661,-4743,5736,7672,-6801,4629,7060,22,3250,35,-2666,2540,3265
175,14.442743478827975,132,-2121,4054,5577,2926,3246,-5103,-4449,-6717,4665,1531,61,7983,7,-7623,3676,-5362
