Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
117,2.442715723731984,-70,-6792,474,2783,6384,-5013,-6047,-920,-3510,5277,-4675,250,1028,-80,-2812,-3923,-6152
118,2.4593916704941714,-37,2312,5035,-3378,7815,-1471,3259,-3396,-7285,3949,7040,245,-1837,88,-5222,5207,47
119,2.4761621288282534,147,-7908,2116,2029,6773,6631,86,-7648,3277,4560,4232,107,-4806,-7,-7717,6629,7140
120,2.4914546143457446,147,-7908,2116,2029,6773,6631,86,-7648,3277,4560,4232,107,-4806,-7,-7717,6629,7140
121,2.507373185570264,19,-2847,-4971,5506,1994,7113,-682,1178,557,-5868,620,108,-4363,33,940,-3250,-103
122,2.5228688068192024,19,-2847,-4971,5506,1994,7113,-682,1178,557,-5868,620,108,-4363,33,940,-3250,-103
123,2.545990784907913,-56,-5879,2219,4647,7946,-2002,3028,3549,-6353,736,53,235,3637,-103,-2646,-2388,-1357
124,2.5841084565191172,-56,-5879,2219,4647,7946,-2002,3028,3549,-6353,736,53,235,3637,-103,-2646,-2388,-1357
125,2.6028448410794334,30,5944,3157,-7929,-1656,3432,-2107,676,-2427,-331,3892,241,-6620,110,3999,-6952,7158
126,2.619726061843925,77,-3869,6639,7946,-1090,-1160,1550,-1824,7300,-5535,-115,122,1354,-103,2611,6043,-1618
127,2.6385124819423025,77,-3869,6639,7946,-1090,-1160,1550,-1824,7300,-5535,-115,122,1354,-103,2611,6043,-1618
128,2.657559771085275,-74,2268,3773,3447,-3314,-438,-5597,3492,1885,-6786,-7502,17,-3317,-54,4372,-5630,3242
129,2.6734261685008756,-26,3844,4099,4970,-483,-4016,-3229,146,-259,-1780,-5391,247,5753,-64,-3266,3354,2242
130,2.689553862615242,-51,-4057,5609,452,-7044,-6334,704,-5065,-5860,-7027,3182,61,916,-47,-7444,-971,-1843
131,2.705262455641571,-72,-1434,6737,3974,2087,-5953,-1781,-3857,-245,-6683,5272,61,-1783,-65,2458,-3140,2571
132,2.7214632786192587,111,2178,-260,-5031,816,619,6532,-5099,5970,3841,3870,45,6155,-8,3868,-5124,-7052
133,2.7384407215723305,-75,-525,-3389,4367,-136,-1287,1845,5947,-3451,489,3132,45,1247,-32,2199,-5490,-6421
